(2, 0, 8, 0, 0, 'M', -2, -2, -2)
(1, 9, 6, 0, 1, 'M', 8, 6, 0)
(8, 8, 1, 1, 1, 'M', 8, 0, 0)
(6, 7, 6, 0, 0, 'M', 8, 6, 0)
(8, -1, -1, -1, 0, 'M', 9, 1, 0)
(9, 0, 8, 0, 0, 'P', 1, 8, 1)
(2, 0, 2, 0, 0, 'M', -2, -2, -2)
(10, 9, 6, 0, 0, 'M', -2, -2, -2)
(2, 9, 2, 0, 0, 'M', -2, -2, -2)
(7, 6, 1, 0, 0, 'P', 7, 1, 1)
(2, 0, 1, 0, 0, 'M', -2, -2, -2)
(5, 7, 8, 2, 1, 'D', 7, 7, 2)
(1, 0, 1, 0, 1, 'D', 1, 1, 0)
(4, 9, 1, 0, 0, 'M', -2, -2, -2)
(5, -1, -1, -1, 1, 'M', 6, 9, 0)
(5, 7, 1, 1, 0, 'M', 7, 0, 0)
(2, 8, 8, 1, 1, 'D', 7, 8, 1)
(8, -1, -1, -1, 0, 'M', 8, 9, 0)
(4, 7, 6, 0, 0, 'P', 8, 6, 1)
(6, 1, 7, 2, 0, 'M', 1, 8, 1)
(7, 8, 6, 0, 0, 'P', 8, 7, 1)
(4, 3, 7, 0, 0, 'P', 3, 8, 1)
(9, 8, 3, 0, 1, 'M', 9, 3, 0)
(4, 1, 0, 0, 0, 'M', -2, -2, -2)
(2, 2, 0, 0, 0, 'M', -2, -2, -2)
(3, 6, 0, 0, 1, 'D', 6, 1, 0)
(3, 8, 4, 0, 1, 'D', 7, 4, 0)
(3, 3, 0, 0, 1, 'D', 3, 1, 0)
(6, -1, -1, -1, 1, 'M', 0, 5, 0)
(4, 8, 7, 1, 1, 'D', 7, 7, 1)
(4, 6, 0, 0, 0, 'M', -2, -2, -2)
(4, 8, 1, 1, 1, 'M', 8, 2, 2)
(8, 1, 6, 0, 0, 'P', 1, 7, 1)
(5, 3, 2, 0, 1, 'D', 4, 2, 0)
(4, 1, 4, 0, 0, 'M', 0, 4, 0)
(9, 9, 1, 0, 0, 'P', 8, 1, 1)
(7, 1, 6, 0, 1, 'D', 2, 6, 0)
(7, 1, 1, 1, 0, 'P', 1, 2, 2)
(6, 2, 0, 0, 0, 'M', -2, -2, -2)
(10, 6, 0, 0, 0, 'M', -2, -2, -2)
(1, 1, 0, 0, 1, 'M', 1, 1, 1)
(5, 5, 8, 0, 1, 'D', 5, 7, 0)
(1, 2, 0, 0, 1, 'D', 2, 1, 0)
(1, 9, 2, 0, 1, 'D', 8, 2, 0)
(4, 1, 1, 1, 1, 'M', 1, 2, 2)
(2, 7, 0, 0, 0, 'M', -2, -2, -2)
(3, 2, 9, 0, 1, 'M', 2, 8, 1)
(3, 9, 8, 0, 1, 'M', 8, 8, 1)
(6, 5, 8, 0, 0, 'M', 5, 9, 0)
(2, 8, 6, 0, 1, 'M', 7, 6, 0)
(5, -1, -1, -1, 1, 'M', 0, 3, 0)
(7, 1, 3, 0, 1, 'D', 2, 3, 0)
(6, 1, 2, 2, 0, 'M', 1, 1, 1)
(3, 1, 1, 1, 0, 'M', 1, 0, 0)
(2, 2, 9, 0, 0, 'M', -2, -2, -2)
(3, 0, 1, 0, 1, 'M', 1, 1, 1)
(0, -1, -1, -1, 1, 'M', 2, 0, 0)
(8, 6, 1, 0, 1, 'D', 6, 2, 0)
(10, 1, 0, 0, 1, 'M', -2, -2, -2)
(8, 8, 8, 1, 1, 'M', 9, 8, 0)
(5, 8, 7, 1, 0, 'M', 9, 7, 0)
(3, 1, 9, 0, 1, 'M', 1, 8, 1)
(3, 3, 2, 0, 1, 'D', 2, 2, 0)
(0, -1, -1, -1, 1, 'M', 3, 0, 0)
(3, 9, 6, 0, 1, 'D', 8, 6, 0)
(9, 3, 1, 0, 0, 'M', 3, 0, 0)
(0, -1, -1, -1, 1, 'M', 9, 6, 0)
(2, 7, 9, 0, 0, 'M', -2, -2, -2)
(7, 3, 1, 0, 0, 'P', 2, 1, 1)
(9, 1, 6, 0, 1, 'M', 0, 6, 0)
(0, -1, -1, -1, 1, 'M', 0, 7, 0)
(3, 8, 0, 0, 1, 'M', 8, 1, 1)
(0, -1, -1, -1, 1, 'M', 1, 0, 0)
(6, 7, 0, 0, 0, 'M', -2, -2, -2)
(3, 7, 0, 0, 1, 'M', 7, 1, 1)
(0, -1, -1, -1, 1, 'M', 0, 1, 0)
(9, 1, 3, 0, 1, 'M', 0, 3, 0)
(5, 2, 1, 1, 0, 'M', 2, 0, 0)
(6, 2, 9, 0, 0, 'M', -2, -2, -2)
(0, -1, -1, -1, 1, 'M', 0, 8, 0)
(0, -1, -1, -1, 1, 'M', 7, 0, 0)
(1, -1, -1, -1, 1, 'M', 0, 4, 0)
(7, 5, 9, 0, 0, 'M', -2, -2, -2)
(1, 8, 9, 0, 1, 'M', 8, 8, 1)
(8, 1, 5, 0, 1, 'D', 2, 5, 0)
(2, -1, -1, -1, 1, 'M', 9, 6, 0)
(10, 0, 5, 0, 0, 'M', -2, -2, -2)
(4, 3, 9, 0, 0, 'M', -2, -2, -2)
(2, 3, 8, 0, 1, 'M', 3, 7, 0)
(5, -1, -1, -1, 1, 'M', 9, 3, 0)
(1, 9, 1, 0, 1, 'M', 8, 1, 1)
(3, 1, 8, 1, 0, 'M', 0, 8, 0)
(9, 6, 1, 0, 0, 'M', 6, 0, 0)
(4, 6, 2, 0, 0, 'P', 6, 1, 1)
(4, 2, 1, 1, 1, 'D', 2, 2, 1)
(7, 0, 5, 0, 1, 'M', 1, 5, 0)
(3, 9, 7, 0, 1, 'M', 8, 7, 1)
(6, 0, 6, 0, 1, 'M', 1, 6, 0)
(8, 1, 8, 1, 1, 'M', 1, 9, 0)
(2, 8, 1, 1, 1, 'D', 8, 2, 1)
(0, -1, -1, -1, 1, 'M', 8, 0, 0)
(2, -1, -1, -1, 1, 'M', 0, 1, 0)
(7, 8, 1, 1, 0, 'P', 8, 2, 2)
(4, 3, 0, 0, 0, 'M', -2, -2, -2)
(2, 9, 8, 0, 0, 'M', -2, -2, -2)
(8, 1, 1, 1, 1, 'M', 0, 1, 0)
(4, 8, 9, 0, 0, 'M', -2, -2, -2)
(0, -1, -1, -1, 1, 'M', 6, 0, 0)
(6, 6, 2, 0, 0, 'M', 6, 1, 0)
(9, 8, 9, 0, 0, 'P', 8, 8, 1)
(8, 6, 8, 0, 0, 'P', 7, 8, 1)
(2, 9, 4, 0, 1, 'M', 8, 4, 0)
(1, 7, 0, 0, 1, 'D', 7, 1, 0)
(3, 8, 8, 1, 0, 'M', 8, 9, 0)
(4, 7, 1, 1, 1, 'D', 7, 2, 1)
(2, -1, -1, -1, 1, 'M', 3, 0, 0)
(4, 9, 6, 0, 0, 'M', -2, -2, -2)
(9, 9, 8, 0, 1, 'M', -2, -2, -2)
(2, -1, -1, -1, 1, 'M', 2, 0, 0)
(9, 0, 1, 0, 1, 'M', -2, -2, -2)
(6, 9, 7, 0, 0, 'M', -2, -2, -2)
(1, -1, -1, -1, 1, 'M', 9, 4, 0)
(5, -1, -1, -1, 1, 'M', 0, 6, 0)
(0, -1, -1, -1, 1, 'M', 9, 7, 0)
(5, 1, 7, 2, 1, 'D', 2, 7, 2)
(10, 8, 9, 0, 1, 'M', -2, -2, -2)
(7, 3, 8, 0, 0, 'P', 2, 8, 1)
(0, -1, -1, -1, 1, 'M', 9, 1, 0)
(0, -1, -1, -1, 1, 'M', 9, 8, 0)
(6, 8, 2, 2, 0, 'M', 8, 1, 1)
(5, 6, 2, 0, 1, 'D', 5, 2, 0)
(9, 1, 0, 0, 0, 'P', 1, 1, 1)
(0, -1, -1, -1, 1, 'M', 0, 2, 0)
(3, 1, 4, 0, 1, 'D', 2, 4, 0)
(1, 3, 9, 0, 1, 'M', 3, 8, 0)
(2, -1, -1, -1, 1, 'M', 8, 0, 0)
(1, 7, 9, 0, 1, 'D', 7, 8, 0)
(9, 1, 9, 0, 1, 'M', -2, -2, -2)
(3, 6, 2, 0, 1, 'D', 7, 2, 0)
(2, -1, -1, -1, 1, 'M', 7, 0, 0)
(0, -1, -1, -1, 1, 'M', 2, 9, 0)
(10, 0, 8, 0, 1, 'M', -2, -2, -2)
(8, 8, 3, 0, 0, 'P', 8, 2, 1)
(1, 6, 0, 0, 1, 'M', 6, 1, 0)
(1, 0, 7, 0, 1, 'D', 1, 7, 0)
(10, 3, 0, 0, 0, 'M', -2, -2, -2)
(1, 3, 0, 0, 1, 'M', 3, 1, 0)
(9, 6, 8, 0, 1, 'M', 6, 9, 0)
(0, -1, -1, -1, 1, 'M', 3, 9, 0)
(2, -1, -1, -1, 1, 'M', 6, 0, 0)
(7, 8, 8, 1, 0, 'P', 7, 8, 2)
(2, -1, -1, -1, 1, 'M', 9, 7, 0)
(8, 3, 8, 0, 1, 'D', 3, 7, 0)
(8, 3, 1, 0, 1, 'D', 3, 2, 0)
(10, 3, 9, 0, 0, 'M', -2, -2, -2)
(5, 7, 6, 0, 1, 'D', 7, 5, 0)
(9, 8, 0, 0, 1, 'M', -2, -2, -2)
(2, 1, 8, 1, 1, 'D', 1, 7, 1)
(3, 3, 9, 0, 1, 'D', 3, 8, 0)
(2, 0, 4, 0, 1, 'M', 1, 4, 0)
(2, -1, -1, -1, 1, 'M', 9, 8, 0)
(0, -1, -1, -1, 1, 'M', 1, 9, 0)
(2, 0, 7, 0, 0, 'M', -2, -2, -2)
(2, 9, 7, 0, 0, 'M', -2, -2, -2)
(8, -1, -1, -1, 0, 'M', 1, 0, 0)
(5, 9, 4, 0, 0, 'M', -2, -2, -2)
(6, 9, 3, 0, 1, 'M', 8, 3, 0)
(5, 1, 2, 2, 1, 'D', 2, 2, 2)
(10, 0, 3, 0, 1, 'M', -2, -2, -2)
(2, 3, 1, 0, 1, 'M', 3, 2, 0)
(0, -1, -1, -1, 1, 'M', 7, 9, 0)
(3, -1, -1, -1, 1, 'M', 5, 9, 0)
(1, 9, 8, 0, 1, 'D', 8, 8, 0)
(4, 5, 9, 0, 1, 'M', 5, 8, 0)
(0, -1, -1, -1, 1, 'M', 8, 9, 0)
(2, 8, 0, 0, 0, 'M', -2, -2, -2)
(6, 0, 3, 0, 1, 'M', 1, 3, 0)
(4, 2, 8, 1, 1, 'D', 2, 7, 1)
(7, 6, 8, 0, 1, 'D', 6, 7, 0)
(8, -1, -1, -1, 0, 'M', 0, 8, 0)
(6, 7, 8, 2, 0, 'M', 8, 8, 1)
(1, 8, 0, 0, 1, 'D', 8, 1, 0)
