(4, 4, 2, 0, 0, 'M', 4, 1, 0)
(4, 3, 2, 0, 0, 'P', 3, 1, 1)
(0, -1, -1, -1, 1, 'M', 3, 0, 0)
(5, 3, 3, 1, 0, 'M', 2, 3, 0)
(3, 7, 4, 0, 1, 'M', 6, 4, 0)
(4, 3, 4, 0, 1, 'D', 4, 4, 0)
(5, 5, 3, 0, 0, 'M', 5, 2, 0)
(5, 3, 2, 0, 1, 'M', 3, 3, 1)
(3, 9, 5, 0, 1, 'M', 8, 5, 0)
(10, 8, 5, 0, 0, 'M', 9, 5, 0)
(3, 3, 2, 0, 1, 'D', 3, 3, 0)
(8, 4, 6, 1, 0, 'M', 4, 7, 0)
(9, 7, 4, 0, 0, 'M', 8, 4, 0)
(6, 5, 2, 0, 0, 'P', 5, 1, 1)
(7, 3, 5, 0, 0, 'M', 3, 6, 0)
(9, 4, 2, 1, 0, 'M', 4, 1, 0)
(4, 8, 4, 0, 1, 'M', 7, 4, 0)
(5, -1, -1, -1, 1, 'M', 0, 5, 0)
(3, 4, 2, 0, 1, 'D', 4, 3, 0)
(6, 6, 5, 0, 1, 'M', 6, 4, 1)
(8, 2, 5, 0, 1, 'D', 3, 5, 0)
(8, 2, 4, 1, 1, 'D', 3, 4, 1)
(9, 2, 5, 0, 0, 'M', 1, 5, 0)
(4, 8, 5, 0, 1, 'D', 7, 5, 0)
(5, 0, 3, 0, 1, 'D', 1, 3, 0)
(10, 3, 8, 0, 0, 'M', 3, 9, 0)
(10, 4, 1, 0, 0, 'M', 4, 0, 0)
(11, 0, 5, 0, 0, 'M', -2, -2, -2)
(6, 9, 5, 0, 0, 'M', -2, -2, -2)
(3, 0, 4, 0, 1, 'M', 1, 4, 0)
(10, 8, 4, 0, 0, 'M', 9, 4, 0)
(2, 8, 5, 0, 1, 'M', 7, 5, 0)
(0, -1, -1, -1, 1, 'M', 0, 3, 0)
